Time, ss_1, ss_2, ss_3, ss_4, ss_5, ss_6, ss_7, ss_8, ss_9, ss_10, ss_11, ss_12, ss_13, Average
0.0092, 1.105357e+08, 1.108516e+08, 1.094992e+08, 1.096143e+08, 1.090037e+08, 1.095929e+08, 1.097706e+08, 1.096188e+08, 1.085952e+08, 1.089628e+08, 1.095489e+08, 1.097979e+08, 1.096160e+08
0.0093, 1.106709e+08, 1.109916e+08, 1.096223e+08, 1.097411e+08, 1.091239e+08, 1.097192e+08, 1.098997e+08, 1.097440e+08, 1.087082e+08, 1.090816e+08, 1.096731e+08, 1.099265e+08, 1.097418e+08
0.0094, 1.108061e+08, 1.111316e+08, 1.097454e+08, 1.098678e+08, 1.092441e+08, 1.098454e+08, 1.100287e+08, 1.098692e+08, 1.088211e+08, 1.092003e+08, 1.097972e+08, 1.100552e+08, 1.098677e+08
0.0095, 1.109411e+08, 1.112714e+08, 1.098684e+08, 1.099945e+08, 1.093643e+08, 1.099716e+08, 1.101576e+08, 1.099943e+08, 1.089341e+08, 1.093190e+08, 1.099213e+08, 1.101838e+08, 1.099934e+08
0.0096, 1.110761e+08, 1.114111e+08, 1.099913e+08, 1.101212e+08, 1.094845e+08, 1.100977e+08, 1.102865e+08, 1.101193e+08, 1.090469e+08, 1.094376e+08, 1.100452e+08, 1.103123e+08, 1.101191e+08
0.0097, 1.112109e+08, 1.115507e+08, 1.101142e+08, 1.102478e+08, 1.096046e+08, 1.102238e+08, 1.104154e+08, 1.102442e+08, 1.091598e+08, 1.095562e+08, 1.101692e+08, 1.104408e+08, 1.102448e+08
0.0098, 1.113457e+08, 1.116902e+08, 1.102370e+08, 1.103744e+08, 1.097248e+08, 1.103499e+08, 1.105442e+08, 1.103691e+08, 1.092726e+08, 1.096748e+08, 1.102930e+08, 1.105692e+08, 1.103704e+08
0.0099, 1.114804e+08, 1.118297e+08, 1.103597e+08, 1.105009e+08, 1.098449e+08, 1.104758e+08, 1.106730e+08, 1.104939e+08, 1.093853e+08, 1.097933e+08, 1.104168e+08, 1.106976e+08, 1.104959e+08
0.01, 1.116150e+08, 1.119690e+08, 1.104824e+08, 1.106273e+08, 1.099649e+08, 1.106018e+08, 1.108017e+08, 1.106187e+08, 1.094980e+08, 1.099119e+08, 1.105404e+08, 1.108260e+08, 1.106214e+08
0.0101, 1.117496e+08, 1.121082e+08, 1.106050e+08, 1.107537e+08, 1.100850e+08, 1.107277e+08, 1.109303e+08, 1.107433e+08, 1.096106e+08, 1.100303e+08, 1.106641e+08, 1.109542e+08, 1.107468e+08
0.0102, 1.118840e+08, 1.122473e+08, 1.107275e+08, 1.108800e+08, 1.102050e+08, 1.108535e+08, 1.110590e+08, 1.108679e+08, 1.097233e+08, 1.101488e+08, 1.107876e+08, 1.110825e+08, 1.108722e+08
0.0103, 1.120183e+08, 1.123864e+08, 1.108499e+08, 1.110063e+08, 1.103250e+08, 1.109793e+08, 1.111875e+08, 1.109925e+08, 1.098358e+08, 1.102672e+08, 1.109111e+08, 1.112106e+08, 1.109975e+08
0.0104, 1.121526e+08, 1.125253e+08, 1.109723e+08, 1.111325e+08, 1.104450e+08, 1.111050e+08, 1.113161e+08, 1.111169e+08, 1.099483e+08, 1.103855e+08, 1.110345e+08, 1.113387e+08, 1.111227e+08
0.0105, 1.122867e+08, 1.126641e+08, 1.110947e+08, 1.112587e+08, 1.105649e+08, 1.112306e+08, 1.114445e+08, 1.112413e+08, 1.100608e+08, 1.105038e+08, 1.111578e+08, 1.114668e+08, 1.112479e+08
0.0106, 1.124208e+08, 1.128029e+08, 1.112169e+08, 1.113848e+08, 1.106848e+08, 1.113562e+08, 1.115729e+08, 1.113656e+08, 1.101732e+08, 1.106221e+08, 1.112810e+08, 1.115948e+08, 1.113730e+08
0.0107, 1.125548e+08, 1.129415e+08, 1.113391e+08, 1.115109e+08, 1.108047e+08, 1.114818e+08, 1.117013e+08, 1.114899e+08, 1.102856e+08, 1.107404e+08, 1.114042e+08, 1.117227e+08, 1.114981e+08
0.0108, 1.126887e+08, 1.130800e+08, 1.114612e+08, 1.116369e+08, 1.109245e+08, 1.116073e+08, 1.118296e+08, 1.116140e+08, 1.103979e+08, 1.108586e+08, 1.115273e+08, 1.118506e+08, 1.116231e+08
0.0109, 1.128224e+08, 1.132184e+08, 1.115833e+08, 1.117628e+08, 1.110443e+08, 1.117327e+08, 1.119579e+08, 1.117381e+08, 1.105102e+08, 1.109767e+08, 1.116503e+08, 1.119785e+08, 1.117480e+08
