time, Epsilon_0, Epsilon_1, Epsilon_2, Epsilon_3, Epsilon_4, Epsilon_5, PEEQ, Rate_0, Rate_1, Rate_2, Rate_3, Rate_4, Rate_5
0.0114, 9.57153e-03, -4.30524e-03, -5.09094e-03, -2.00966e-03, 2.74753e-04, 1.20082e-03, 1.02841e-02, 9.71902e-01, -4.43213e-01, -4.94473e-01, -1.73090e-01, 1.70117e-02, 1.11543e-01
0.0115, 9.66873e-03, -4.34956e-03, -5.14036e-03, -2.02693e-03, 2.76443e-04, 1.21196e-03, 1.03866e-02, 9.71955e-01, -4.43185e-01, -4.94232e-01, -1.72646e-01, 1.69061e-02, 1.11405e-01
0.0116, 9.76593e-03, -4.39387e-03, -5.18976e-03, -2.04415e-03, 2.78124e-04, 1.22309e-03, 1.04890e-02, 9.72007e-01, -4.43154e-01, -4.93993e-01, -1.72206e-01, 1.68011e-02, 1.11269e-01
0.0117, 9.86314e-03, -4.43818e-03, -5.23914e-03, -2.06132e-03, 2.79793e-04, 1.23420e-03, 1.05914e-02, 9.72059e-01, -4.43122e-01, -4.93756e-01, -1.71770e-01, 1.66965e-02, 1.11135e-01
0.0118, 9.96035e-03, -4.48249e-03, -5.28849e-03, -2.07846e-03, 2.81452e-04, 1.24530e-03, 1.06937e-02, 9.72111e-01, -4.43088e-01, -4.93521e-01, -1.71337e-01, 1.65923e-02, 1.11003e-01
0.0119, 1.00576e-02, -4.52680e-03, -5.33782e-03, -2.09555e-03, 2.83101e-04, 1.25639e-03, 1.07961e-02, 9.72163e-01, -4.43052e-01, -4.93287e-01, -1.70908e-01, 1.64887e-02, 1.10872e-01
0.012, 1.01548e-02, -4.57110e-03, -5.38712e-03, -2.11260e-03, 2.84740e-04, 1.26746e-03, 1.08984e-02, 9.72215e-01, -4.43014e-01, -4.93056e-01, -1.70483e-01, 1.63854e-02, 1.10743e-01
0.0121, 1.02520e-02, -4.61540e-03, -5.43640e-03, -2.12960e-03, 2.86368e-04, 1.27852e-03, 1.10007e-02, 9.72266e-01, -4.42975e-01, -4.92826e-01, -1.70062e-01, 1.62826e-02, 1.10616e-01
0.0122, 1.03492e-02, -4.65969e-03, -5.48566e-03, -2.14657e-03, 2.87986e-04, 1.28957e-03, 1.11030e-02, 9.72317e-01, -4.42934e-01, -4.92598e-01, -1.69643e-01, 1.61802e-02, 1.10489e-01
0.0123, 1.04465e-02, -4.70398e-03, -5.53490e-03, -2.16349e-03, 2.89594e-04, 1.30061e-03, 1.12052e-02, 9.72368e-01, -4.42891e-01, -4.92372e-01, -1.69229e-01, 1.60781e-02, 1.10365e-01
0.0124, 1.05437e-02, -4.74826e-03, -5.58412e-03, -2.18037e-03, 2.91192e-04, 1.31163e-03, 1.13074e-02, 9.72419e-01, -4.42847e-01, -4.92148e-01, -1.68818e-01, 1.59765e-02, 1.10242e-01
0.0125, 1.06410e-02, -4.79254e-03, -5.63331e-03, -2.19721e-03, 2.92779e-04, 1.32264e-03, 1.14097e-02, 9.72469e-01, -4.42801e-01, -4.91925e-01, -1.68410e-01, 1.58752e-02, 1.10120e-01
0.0126, 1.07382e-02, -4.83682e-03, -5.68248e-03, -2.21401e-03, 2.94356e-04, 1.33364e-03, 1.15118e-02, 9.72520e-01, -4.42753e-01, -4.91704e-01, -1.68005e-01, 1.57743e-02, 1.09999e-01
0.0127, 1.08355e-02, -4.88109e-03, -5.73163e-03, -2.23077e-03, 2.95924e-04, 1.34463e-03, 1.16140e-02, 9.72570e-01, -4.42704e-01, -4.91485e-01, -1.67604e-01, 1.56738e-02, 1.09880e-01
0.0128, 1.09327e-02, -4.92535e-03, -5.78075e-03, -2.24749e-03, 2.97481e-04, 1.35561e-03, 1.17161e-02, 9.72619e-01, -4.42653e-01, -4.91267e-01, -1.67206e-01, 1.55736e-02, 1.09763e-01
0.0129, 1.10300e-02, -4.96961e-03, -5.82986e-03, -2.26418e-03, 2.99029e-04, 1.36657e-03, 1.18183e-02, 9.72669e-01, -4.42601e-01, -4.91051e-01, -1.66812e-01, 1.54737e-02, 1.09646e-01
0.013, 1.11273e-02, -5.01387e-03, -5.87894e-03, -2.28082e-03, 3.00566e-04, 1.37753e-03, 1.19204e-02, 9.72718e-01, -4.42547e-01, -4.90836e-01, -1.66420e-01, 1.53742e-02, 1.09531e-01
0.0131, 1.12246e-02, -5.05812e-03, -5.92801e-03, -2.29742e-03, 3.02093e-04, 1.38847e-03, 1.20224e-02, 9.72768e-01, -4.42492e-01, -4.90623e-01, -1.66032e-01, 1.52749e-02, 1.09417e-01
0.0132, 1.13218e-02, -5.10236e-03, -5.97705e-03, -2.31399e-03, 3.03611e-04, 1.39940e-03, 1.21245e-02, 9.72817e-01, -4.42435e-01, -4.90412e-01, -1.65647e-01, 1.51760e-02, 1.09304e-01
0.0133, 1.14191e-02, -5.14660e-03, -6.02607e-03, -2.33051e-03, 3.05119e-04, 1.41032e-03, 1.22265e-02, 9.72865e-01, -4.42377e-01, -4.90202e-01, -1.65265e-01, 1.50774e-02, 1.09192e-01
0.0134, 1.15164e-02, -5.19083e-03, -6.07507e-03, -2.34700e-03, 3.06617e-04, 1.42122e-03, 1.23285e-02, 9.72914e-01, -4.42318e-01, -4.89993e-01, -1.64886e-01, 1.49792e-02, 1.09081e-01
0.0135, 1.16137e-02, -5.23506e-03, -6.12405e-03, -2.36345e-03, 3.08105e-04, 1.43212e-03, 1.24305e-02, 9.72963e-01, -4.42257e-01, -4.89786e-01, -1.64510e-01, 1.48812e-02, 1.08972e-01
0.0136, 1.17110e-02, -5.27928e-03, -6.17300e-03, -2.37987e-03, 3.09583e-04, 1.44301e-03, 1.25325e-02, 9.73011e-01, -4.42195e-01, -4.89581e-01, -1.64137e-01, 1.47835e-02, 1.08863e-01
0.0137, 1.18083e-02, -5.32349e-03, -6.22194e-03, -2.39624e-03, 3.11052e-04, 1.45388e-03, 1.26344e-02, 9.73059e-01, -4.42132e-01, -4.89376e-01, -1.63767e-01, 1.46861e-02, 1.08756e-01
0.0138, 1.19056e-02, -5.36770e-03, -6.27086e-03, -2.41258e-03, 3.12511e-04, 1.46475e-03, 1.27364e-02, 9.73107e-01, -4.42067e-01, -4.89173e-01, -1.63400e-01, 1.45889e-02, 1.08649e-01
0.0139, 1.20029e-02, -5.41190e-03, -6.31976e-03, -2.42889e-03, 3.13960e-04, 1.47560e-03, 1.28383e-02, 9.73154e-01, -4.42001e-01, -4.88972e-01, -1.63036e-01, 1.44921e-02, 1.08544e-01
0.014, 1.21003e-02, -5.45609e-03, -6.36863e-03, -2.44515e-03, 3.15399e-04, 1.48645e-03, 1.29401e-02, 9.73202e-01, -4.41934e-01, -4.88772e-01, -1.62675e-01, 1.43955e-02, 1.08439e-01
0.0141, 1.21976e-02, -5.50028e-03, -6.41749e-03, -2.46138e-03, 3.16829e-04, 1.49728e-03, 1.30420e-02, 9.73249e-01, -4.41866e-01, -4.88573e-01, -1.62316e-01, 1.42992e-02, 1.08336e-01
0.0142, 1.22949e-02, -5.54446e-03, -6.46633e-03, -2.47758e-03, 3.18250e-04, 1.50810e-03, 1.31439e-02, 9.73296e-01, -4.41796e-01, -4.88375e-01, -1.61961e-01, 1.42032e-02, 1.08233e-01
0.0143, 1.23923e-02, -5.58863e-03, -6.51515e-03, -2.49374e-03, 3.19660e-04, 1.51892e-03, 1.32457e-02, 9.73343e-01, -4.41725e-01, -4.88179e-01, -1.61608e-01, 1.41074e-02, 1.08132e-01
0.0144, 1.24896e-02, -5.63279e-03, -6.56394e-03, -2.50987e-03, 3.21062e-04, 1.52972e-03, 1.33475e-02, 9.73390e-01, -4.41653e-01, -4.87984e-01, -1.61258e-01, 1.40119e-02, 1.08031e-01
0.0145, 1.25869e-02, -5.67695e-03, -6.61272e-03, -2.52596e-03, 3.22453e-04, 1.54051e-03, 1.34493e-02, 9.73437e-01, -4.41580e-01, -4.87790e-01, -1.60911e-01, 1.39167e-02, 1.07931e-01
0.0146, 1.26843e-02, -5.72110e-03, -6.66148e-03, -2.54202e-03, 3.23835e-04, 1.55130e-03, 1.35510e-02, 9.73483e-01, -4.41506e-01, -4.87598e-01, -1.60566e-01, 1.38217e-02, 1.07832e-01
0.0147, 1.27816e-02, -5.76525e-03, -6.71022e-03, -2.55804e-03, 3.25208e-04, 1.56207e-03, 1.36528e-02, 9.73529e-01, -4.41431e-01, -4.87406e-01, -1.60224e-01, 1.37270e-02, 1.07734e-01
0.0148, 1.28790e-02, -5.80938e-03, -6.75894e-03, -2.57403e-03, 3.26571e-04, 1.57283e-03, 1.37545e-02, 9.73575e-01, -4.41354e-01, -4.87216e-01, -1.59885e-01, 1.36325e-02, 1.07637e-01
0.0149, 1.29764e-02, -5.85351e-03, -6.80765e-03, -2.58998e-03, 3.27925e-04, 1.58359e-03, 1.38562e-02, 9.73621e-01, -4.41277e-01, -4.87027e-01, -1.59549e-01, 1.35383e-02, 1.07540e-01
0.015, 1.30737e-02, -5.89763e-03, -6.85633e-03, -2.60590e-03, 3.29270e-04, 1.59433e-03, 1.39579e-02, 9.73667e-01, -4.41198e-01, -4.86839e-01, -1.59215e-01, 1.34443e-02, 1.07445e-01
0.0151, 1.31711e-02, -5.94174e-03, -6.90500e-03, -2.62179e-03, 3.30605e-04, 1.60507e-03, 1.40595e-02, 9.73713e-01, -4.41118e-01, -4.86653e-01, -1.58883e-01, 1.33506e-02, 1.07350e-01
0.0152, 1.32685e-02, -5.98584e-03, -6.95364e-03, -2.63765e-03, 3.31930e-04, 1.61579e-03, 1.41612e-02, 9.73758e-01, -4.41038e-01, -4.86467e-01, -1.58554e-01, 1.32572e-02, 1.07256e-01
0.0153, 1.33659e-02, -6.02994e-03, -7.00227e-03, -2.65347e-03, 3.33247e-04, 1.62651e-03, 1.42628e-02, 9.73803e-01, -4.40956e-01, -4.86283e-01, -1.58228e-01, 1.31640e-02, 1.07163e-01
0.0154, 1.34632e-02, -6.07403e-03, -7.05088e-03, -2.66926e-03, 3.34554e-04, 1.63722e-03, 1.43644e-02, 9.73849e-01, -4.40873e-01, -4.86099e-01, -1.57904e-01, 1.30710e-02, 1.07070e-01
0.0155, 1.35606e-02, -6.11811e-03, -7.09947e-03, -2.68502e-03, 3.35852e-04, 1.64791e-03, 1.44660e-02, 9.73894e-01, -4.40790e-01, -4.85917e-01, -1.57583e-01, 1.29783e-02, 1.06978e-01
0.0156, 1.36580e-02, -6.16218e-03, -7.14805e-03, -2.70074e-03, 3.37140e-04, 1.65860e-03, 1.45676e-02, 9.73938e-01, -4.40705e-01, -4.85736e-01, -1.57264e-01, 1.28858e-02, 1.06887e-01
0.0157, 1.37554e-02, -6.20624e-03, -7.19660e-03, -2.71644e-03, 3.38420e-04, 1.66928e-03, 1.46691e-02, 9.73983e-01, -4.40620e-01, -4.85555e-01, -1.56948e-01, 1.27936e-02, 1.06797e-01
0.0158, 1.38528e-02, -6.25029e-03, -7.24514e-03, -2.73210e-03, 3.39690e-04, 1.67995e-03, 1.47707e-02, 9.74028e-01, -4.40533e-01, -4.85376e-01, -1.56633e-01, 1.27017e-02, 1.06708e-01
0.0159, 1.39502e-02, -6.29434e-03, -7.29366e-03, -2.74773e-03, 3.40951e-04, 1.69062e-03, 1.48722e-02, 9.74072e-01, -4.40446e-01, -4.85198e-01, -1.56322e-01, 1.26099e-02, 1.06619e-01
0.016, 1.40476e-02, -6.33837e-03, -7.34216e-03, -2.76334e-03, 3.42203e-04, 1.70127e-03, 1.49737e-02, 9.74116e-01, -4.40357e-01, -4.85021e-01, -1.56013e-01, 1.25185e-02, 1.06531e-01
0.0161, 1.41451e-02, -6.38240e-03, -7.39065e-03, -2.77891e-03, 3.43445e-04, 1.71191e-03, 1.50751e-02, 9.74160e-01, -4.40268e-01, -4.84844e-01, -1.55706e-01, 1.24273e-02, 1.06443e-01
0.0162, 1.42425e-02, -6.42642e-03, -7.43911e-03, -2.79445e-03, 3.44679e-04, 1.72255e-03, 1.51766e-02, 9.74204e-01, -4.40178e-01, -4.84669e-01, -1.55401e-01, 1.23363e-02, 1.06356e-01
0.0163, 1.43399e-02, -6.47043e-03, -7.48756e-03, -2.80996e-03, 3.45904e-04, 1.73318e-03, 1.52780e-02, 9.74248e-01, -4.40087e-01, -4.84495e-01, -1.55099e-01, 1.22456e-02, 1.06270e-01
0.0164, 1.44373e-02, -6.51443e-03, -7.53599e-03, -2.82544e-03, 3.47119e-04, 1.74379e-03, 1.53794e-02, 9.74291e-01, -4.39996e-01, -4.84321e-01, -1.54799e-01, 1.21551e-02, 1.06185e-01
0.0165, 1.45348e-02, -6.55842e-03, -7.58441e-03, -2.84089e-03, 3.48326e-04, 1.75440e-03, 1.54808e-02, 9.74335e-01, -4.39903e-01, -4.84149e-01, -1.54501e-01, 1.20649e-02, 1.06100e-01
0.0166, 1.46322e-02, -6.60240e-03, -7.63281e-03, -2.85631e-03, 3.49523e-04, 1.76501e-03, 1.55822e-02, 9.74378e-01, -4.39810e-01, -4.83977e-01, -1.54205e-01, 1.19750e-02, 1.06016e-01
0.0167, 1.47296e-02, -6.64637e-03, -7.68119e-03, -2.87170e-03, 3.50712e-04, 1.77560e-03, 1.56836e-02, 9.74422e-01, -4.39716e-01, -4.83806e-01, -1.53912e-01, 1.18853e-02, 1.05932e-01
0.0168, 1.48271e-02, -6.69033e-03, -7.72955e-03, -2.88706e-03, 3.51891e-04, 1.78618e-03, 1.57849e-02, 9.74465e-01, -4.39621e-01, -4.83636e-01, -1.53621e-01, 1.17958e-02, 1.05849e-01
0.0169, 1.49245e-02, -6.73428e-03, -7.77790e-03, -2.90239e-03, 3.53062e-04, 1.79676e-03, 1.58863e-02, 9.74508e-01, -4.39525e-01, -4.83467e-01, -1.53332e-01, 1.17067e-02, 1.05767e-01
0.017, 1.50220e-02, -6.77823e-03, -7.82623e-03, -2.91770e-03, 3.54224e-04, 1.80733e-03, 1.59876e-02, 9.74550e-01, -4.39429e-01, -4.83299e-01, -1.53045e-01, 1.16177e-02, 1.05685e-01
0.0171, 1.51195e-02, -6.82216e-03, -7.87454e-03, -2.93297e-03, 3.55377e-04, 1.81789e-03, 1.60889e-02, 9.74593e-01, -4.39331e-01, -4.83132e-01, -1.52761e-01, 1.15291e-02, 1.05604e-01
0.0172, 1.52169e-02, -6.86608e-03, -7.92284e-03, -2.94822e-03, 3.56521e-04, 1.82844e-03, 1.61901e-02, 9.74636e-01, -4.39233e-01, -4.82965e-01, -1.52478e-01, 1.14407e-02, 1.05524e-01
0.0173, 1.53144e-02, -6.91000e-03, -7.97112e-03, -2.96344e-03, 3.57656e-04, 1.83899e-03, 1.62914e-02, 9.74678e-01, -4.39135e-01, -4.82800e-01, -1.52198e-01, 1.13525e-02, 1.05444e-01
0.0174, 1.54119e-02, -6.95390e-03, -8.01938e-03, -2.97863e-03, 3.58782e-04, 1.84952e-03, 1.63926e-02, 9.74720e-01, -4.39035e-01, -4.82635e-01, -1.51919e-01, 1.12646e-02, 1.05364e-01
0.0175, 1.55093e-02, -6.99779e-03, -8.06763e-03, -2.99380e-03, 3.59900e-04, 1.86005e-03, 1.64939e-02, 9.74763e-01, -4.38935e-01, -4.82471e-01, -1.51643e-01, 1.11770e-02, 1.05286e-01
0.0176, 1.56068e-02, -7.04168e-03, -8.11586e-03, -3.00893e-03, 3.61009e-04, 1.87057e-03, 1.65951e-02, 9.74805e-01, -4.38835e-01, -4.82307e-01, -1.51369e-01, 1.10897e-02, 1.05208e-01
0.0177, 1.57043e-02, -7.08555e-03, -8.16407e-03, -3.02404e-03, 3.62109e-04, 1.88108e-03, 1.66962e-02, 9.74846e-01, -4.38733e-01, -4.82145e-01, -1.51096e-01, 1.10026e-02, 1.05130e-01
0.0178, 1.58018e-02, -7.12941e-03, -8.21227e-03, -3.03913e-03, 3.63201e-04, 1.89159e-03, 1.67974e-02, 9.74888e-01, -4.38631e-01, -4.81983e-01, -1.50826e-01, 1.09158e-02, 1.05053e-01
0.0179, 1.58993e-02, -7.17327e-03, -8.26045e-03, -3.05418e-03, 3.64284e-04, 1.90209e-03, 1.68986e-02, 9.74930e-01, -4.38528e-01, -4.81822e-01, -1.50558e-01, 1.08293e-02, 1.04977e-01
0.018, 1.59968e-02, -7.21711e-03, -8.30862e-03, -3.06921e-03, 3.65358e-04, 1.91258e-03, 1.69997e-02, 9.74972e-01, -4.38425e-01, -4.81662e-01, -1.50292e-01, 1.07430e-02, 1.04901e-01
